review	aspect	sentiment
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara.	devdanshow	1
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara.	anak - anak	0
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara.	pantai nusa dua	1
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara. [SEP] tempat untuk lalu lintas orang (kendaraan dan sebagainya) [SEP] perlintasan (dari suatu tempat ke tempat lain) [SEP] yang dilalui atau dipakai untuk keluar masuk [SEP] lintasan [SEP] gerak maju atau mundur (tentang kendaraan) [SEP] putaran jarum [SEP] perkembangan atau berlangsungnya (tentang perundingan, rapat, cerita, dan sebagainya) dari awal sampai akhir [SEP] cara (akal, syarat, ikhtiar, dan sebagainya) untuk melakukan (mengerjakan, mencapai, mencari) sesuatu [SEP] kesempatan (untuk mengerjakan sesuatu) [SEP] lantaran [SEP] berjalan [SEP] melangkahkan kaki [SEP] kelangsungan hidup (tentang organisasi, perkumpulan, dan sebagainya) [SEP] dapat dipahami	jalan	1
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara. [SEP] proses, cara, perbuatan mendidik [SEP] proses mengubah sikap dan tata laku seseorang atau kelompok orang dalam usaha mendewasakan manusia melalui upaya pengajaran dan pelatihan	pendidikan	1
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara.	pengenalan tarian	1
liburan untuk anak - anak sekolah di pagi hari bila jalan jalan ke pantai nusa dua di malam hari menyaksikan pertunjukan devdanshow akan menambah pendidikan dan pengenalan tarian dan budaya nusantara.	budaya nusantara	1
tempat wisata yang harus anda kunjungi dan lihat dimana ada sebuah bangunan pura di tepi laut yang dikelilingi air laut tetapi bisa mengeluarkan air tawar, sungguh luar biasa, di situ juga terdapat ular suci yang di keramatkan oleh warga di situ,,, benar benar luar biasa [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat wisata yang harus anda kunjungi dan lihat dimana ada sebuah bangunan pura di tepi laut yang dikelilingi air laut tetapi bisa mengeluarkan air tawar, sungguh luar biasa, di situ juga terdapat ular suci yang di keramatkan oleh warga di situ,,, benar benar luar biasa [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
tempat wisata yang harus anda kunjungi dan lihat dimana ada sebuah bangunan pura di tepi laut yang dikelilingi air laut tetapi bisa mengeluarkan air tawar, sungguh luar biasa, di situ juga terdapat ular suci yang di keramatkan oleh warga di situ,,, benar benar luar biasa	ular suci	0
tempat wisata yang harus anda kunjungi dan lihat dimana ada sebuah bangunan pura di tepi laut yang dikelilingi air laut tetapi bisa mengeluarkan air tawar, sungguh luar biasa, di situ juga terdapat ular suci yang di keramatkan oleh warga di situ,,, benar benar luar biasa	tepi laut	0
tempat wisata yang harus anda kunjungi dan lihat dimana ada sebuah bangunan pura di tepi laut yang dikelilingi air laut tetapi bisa mengeluarkan air tawar, sungguh luar biasa, di situ juga terdapat ular suci yang di keramatkan oleh warga di situ,,, benar benar luar biasa [SEP] air biasa tanpa rasa (bukan air manis, bukan air asin) [SEP] air yang mempunyai kadar garam kurang dari 0,5 %	air tawar	0
jika anda datang ke pulau bali, tempat yang tidak boleh anda lewatkan adalah tanah lot. pemandangan sangat indah apalagi saat matahari akan terbenam. selain itu kita dapat melihat kegiatan peribadatan yang penuh dengan suasana magis.	pulau bali	1
jika anda datang ke pulau bali, tempat yang tidak boleh anda lewatkan adalah tanah lot. pemandangan sangat indah apalagi saat matahari akan terbenam. selain itu kita dapat melihat kegiatan peribadatan yang penuh dengan suasana magis.	tanah lot	1
jika anda datang ke pulau bali, tempat yang tidak boleh anda lewatkan adalah tanah lot. pemandangan sangat indah apalagi saat matahari akan terbenam. selain itu kita dapat melihat kegiatan peribadatan yang penuh dengan suasana magis. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
jika anda datang ke pulau bali, tempat yang tidak boleh anda lewatkan adalah tanah lot. pemandangan sangat indah apalagi saat matahari akan terbenam. selain itu kita dapat melihat kegiatan peribadatan yang penuh dengan suasana magis.	matahari akan terbenam	1
jika anda datang ke pulau bali, tempat yang tidak boleh anda lewatkan adalah tanah lot. pemandangan sangat indah apalagi saat matahari akan terbenam. selain itu kita dapat melihat kegiatan peribadatan yang penuh dengan suasana magis.	kegiatan peribadatan	1
pantainya yang bersih dengan deburan ombak nya yang kuat, membuat tempat ini menjadi wajib dikunjungi, kalau ke bali gak ke tanah lot, belum sempurna rasanya [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
pantainya yang bersih dengan deburan ombak nya yang kuat, membuat tempat ini menjadi wajib dikunjungi, kalau ke bali gak ke tanah lot, belum sempurna rasanya [SEP] gerakan air laut yang turun-naik atau bergulung-gulung	ombak	-1
pantainya yang bersih dengan deburan ombak nya yang kuat, membuat tempat ini menjadi wajib dikunjungi, kalau ke bali gak ke tanah lot, belum sempurna rasanya [SEP] menggulung atau melilitkan papeda [SEP] kapak kecil bergagang pendek [SEP] kata sapaan atau panggilan kepada laki-laki yang sudah beristri [SEP] pulau yang terletak di antara Pulau Jawa dan Pulau Lombok yang berada di Kepulauan Nusa Tenggara [SEP] provinsi di Pulau Bali, beribu kota Denpasar [SEP] suku bangsa yang berasal dari atau mendiami sebagian besar Pulau Bali [SEP] bahasa yang dituturkan oleh suku Bali	bali	1
pantainya yang bersih dengan deburan ombak nya yang kuat, membuat tempat ini menjadi wajib dikunjungi, kalau ke bali gak ke tanah lot, belum sempurna rasanya	tanah lot	1
pantainya yang bersih dengan deburan ombak nya yang kuat, membuat tempat ini menjadi wajib dikunjungi, kalau ke bali gak ke tanah lot, belum sempurna rasanya [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap! [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap!	life guard	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap!	staff	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap! [SEP] petunjuk untuk melaksanakan sesuatu [SEP] perintah resmi seorang pemimpin perusahaan kepada bawahannya yang berupa petunjuk untuk melaksanakan sesuatu dan jika tidak dilaksanakan akan mendapat sanksi [SEP] orang yang menjadi pembantu	arahan	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap! [SEP] aturan (cara) menurut adat kebiasaan [SEP] adat istiadat	tata cara	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap!	smash down	1
semua wahana yang tersedia memacu adrenalin, semua life guard dan staff selalu memberikan arahan baik tata cara penggunaan wahana serta arahan keselamatan. smash down paling mantap bagi saya. mantaaap!	arahan keselamatan	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah.	warwick ibah luxury villas	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah. [SEP] memanjat [SEP] menanjak naik [SEP] naik (tentang matahari)	mendaki	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah. [SEP] aliran air yang besar (biasanya buatan alam)	sungai	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah.	lembah sungai	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah.	komunitas desa sawah	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah. [SEP] daerah permukiman yang terdiri atas bangunan rumah yang merupakan kesatuan tempat tinggal dari berbagai lapisan masyarakat [SEP] daerah pemusatan penduduk dengan kepadatan tinggi serta fasilitas modern dan sebagian besar penduduknya bekerja di luar pertanian [SEP] dinding (tembok) yang mengelilingi tempat pertahanan [SEP] cari: mengotakan	kota	1
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah. [SEP] tumpukan tanah yang lebih tinggi daripada tempat sekelilingnya, lebih rendah daripada gunung [SEP] suku bangsa yang mendiami sebagian wilayah pedalaman Provinsi Kalimantan Selatan [SEP] bahasa yang dituturkan oleh suku Bukit	bukit	0
mulai dari mendaki dari warwick ibah luxury villas adalah mudah untuk menemukan dan dekat dengan kota. ini adalah tempat yang baik - ditandai dengan 3 kamu mendaki untuk sampai ke atas bukit. lengkap persilatannya jalan membawa anda di sepanjang punggung bukit di antara dua sungai, melewati lembah sungai yang subur, dengan sekilas kecil dan sejumlah komunitas desa sawah.	punggung bukit	1
pura yang indah menjorok kelaut, banyak pedagang sepanjang pintu masuk dan pintu kluar, icon pulau dewata ini keren dahhhh [SEP] orang yang kerjanya berdagang	pedagang	1
pura yang indah menjorok kelaut, banyak pedagang sepanjang pintu masuk dan pintu kluar, icon pulau dewata ini keren dahhhh [SEP] Pulau Bali	pulau dewata	1
pura yang indah menjorok kelaut, banyak pedagang sepanjang pintu masuk dan pintu kluar, icon pulau dewata ini keren dahhhh [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
pura yang indah menjorok kelaut, banyak pedagang sepanjang pintu masuk dan pintu kluar, icon pulau dewata ini keren dahhhh	kelaut	0
tempat yang bagus untuk mengunjungi ketika anda berada di bali. mereka melihat bagaimana penduduk setempat tanaman padi di medan. perlu sedikit tenaga untuk naik itu. [SEP] menggulung atau melilitkan papeda [SEP] kapak kecil bergagang pendek [SEP] kata sapaan atau panggilan kepada laki-laki yang sudah beristri [SEP] pulau yang terletak di antara Pulau Jawa dan Pulau Lombok yang berada di Kepulauan Nusa Tenggara [SEP] provinsi di Pulau Bali, beribu kota Denpasar [SEP] suku bangsa yang berasal dari atau mendiami sebagian besar Pulau Bali [SEP] bahasa yang dituturkan oleh suku Bali	bali	1
tempat yang bagus untuk mengunjungi ketika anda berada di bali. mereka melihat bagaimana penduduk setempat tanaman padi di medan. perlu sedikit tenaga untuk naik itu. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
