review	aspect	sentiment
aku mencintai hari kami di sini! banyak keluarga muda tetapi banyak menyenangkan untuk semua orang yang lain juga! anda dapat menyewa loker sehingga anda tidak perlu khawatir tentang barang anda sementara keluar di terbaik. mereka memiliki tempat baru setiap kali aku pergi! [SEP] lemari yang dilengkapi dengan kunci, biasanya untuk keperluan penyimpanan perseorangan	loker	1
aku mencintai hari kami di sini! banyak keluarga muda tetapi banyak menyenangkan untuk semua orang yang lain juga! anda dapat menyewa loker sehingga anda tidak perlu khawatir tentang barang anda sementara keluar di terbaik. mereka memiliki tempat baru setiap kali aku pergi! [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
sangat menarik tempat dengan pemandangan luar biasa di tebing  jalan panjang untuk akses (kemacetan parah), vey baik dan hati-hati dengan monyet yang mencuri, tetapi pada akhir benar-benar baik dengan pemandangan [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
sangat menarik tempat dengan pemandangan luar biasa di tebing  jalan panjang untuk akses (kemacetan parah), vey baik dan hati-hati dengan monyet yang mencuri, tetapi pada akhir benar-benar baik dengan pemandangan [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
sangat menarik tempat dengan pemandangan luar biasa di tebing  jalan panjang untuk akses (kemacetan parah), vey baik dan hati-hati dengan monyet yang mencuri, tetapi pada akhir benar-benar baik dengan pemandangan [SEP] jalan masuk [SEP] pencapaian berkas di disket untuk penulisan atau pembacaan data [SEP] tindakan untuk memperoleh informasi, seperti cakram keras atau suatu layanan informasi	akses	-1
sangat menarik tempat dengan pemandangan luar biasa di tebing  jalan panjang untuk akses (kemacetan parah), vey baik dan hati-hati dengan monyet yang mencuri, tetapi pada akhir benar-benar baik dengan pemandangan [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
sangat menarik tempat dengan pemandangan luar biasa di tebing  jalan panjang untuk akses (kemacetan parah), vey baik dan hati-hati dengan monyet yang mencuri, tetapi pada akhir benar-benar baik dengan pemandangan [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
sangat bagus untuk memiliki gambaran dan terasering  jika di kota  pasti harus melihat. parkir gratis dan ada banyak baik restoran di dekatnya. [SEP] hasil menggambar [SEP] bayangan [SEP] uraian	gambaran	1
sangat bagus untuk memiliki gambaran dan terasering  jika di kota  pasti harus melihat. parkir gratis dan ada banyak baik restoran di dekatnya. [SEP] lahan miring yang dibuat bertingkat-tingkat untuk pertanian, berfungsi untuk mencegah longsor	terasering	1
sangat bagus untuk memiliki gambaran dan terasering  jika di kota  pasti harus melihat. parkir gratis dan ada banyak baik restoran di dekatnya. [SEP] daerah permukiman yang terdiri atas bangunan rumah yang merupakan kesatuan tempat tinggal dari berbagai lapisan masyarakat [SEP] daerah pemusatan penduduk dengan kepadatan tinggi serta fasilitas modern dan sebagian besar penduduknya bekerja di luar pertanian [SEP] dinding (tembok) yang mengelilingi tempat pertahanan [SEP] cari: mengotakan	kota	0
sangat bagus untuk memiliki gambaran dan terasering  jika di kota  pasti harus melihat. parkir gratis dan ada banyak baik restoran di dekatnya. [SEP] rumah makan	restoran	1
sangat bagus untuk memiliki gambaran dan terasering  jika di kota  pasti harus melihat. parkir gratis dan ada banyak baik restoran di dekatnya. [SEP] memarkir	parkir	1
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] rumah kediaman resmi raja (kepala negara, presiden) dan keluarganya	istana	0
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] kolam renang [SEP] tepian (tempat mandi umum di sungai) [SEP] proses, cara, perbuatan memandikan	pemandian	0
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] air yang memancur [SEP] saluran pemancur [SEP] tempat air memancur	pancuran	0
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] air yang memancur [SEP] saluran pemancur [SEP] tempat air memancur	pancuran	1
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] air yang memancur [SEP] saluran pemancur [SEP] tempat air memancur	pancuran	-1
kalau kita mau ke istana pasti kita melewati pemandian ini. ada 7 pancuran, yang konon di setiap pancuran kita boleh meminta permohonan kepada yang maha kuasa. tapi ada 2 pancuran yang pantang untuk membasuh muka kita karena air tersebut diperuntukan bagi orang mati. katanya....! [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	-1
waterbom bali, atraksi yang tidak boleh dilewatkan. yang pingin sport jantung, wajib datang kemari. seru seruan dengan permainannya. kalau lapar, banyak tersedia makanan dengan berbagai style. great and fun [SEP] tempat rekreasi dengan fasilitas permainan yang menggunakan air	taman air	1
waterbom bali, atraksi yang tidak boleh dilewatkan. yang pingin sport jantung, wajib datang kemari. seru seruan dengan permainannya. kalau lapar, banyak tersedia makanan dengan berbagai style. great and fun [SEP] sesuatu yang menarik perhatian [SEP] pertunjukan	atraksi	1
waterbom bali, atraksi yang tidak boleh dilewatkan. yang pingin sport jantung, wajib datang kemari. seru seruan dengan permainannya. kalau lapar, banyak tersedia makanan dengan berbagai style. great and fun [SEP] sesuatu yang digunakan untuk bermain [SEP] hal bermain [SEP] perbuatan yang dilakukan dengan tidak sungguh-sungguh (hanya untuk main-main) [SEP] pertunjukan, tontonan, dan sebagainya [SEP] perhiasan yang digantungkan pada kalung dan sebagainya, seperti medalion [SEP] perempuan yang diajak untuk bersenang-senang saja (tidak untuk dijadikan istri yang sah)	permainan	1
waterbom bali, atraksi yang tidak boleh dilewatkan. yang pingin sport jantung, wajib datang kemari. seru seruan dengan permainannya. kalau lapar, banyak tersedia makanan dengan berbagai style. great and fun [SEP] segala sesuatu yang dapat dimakan (seperti penganan, lauk-pauk, kue) [SEP] segala bahan yang kita makan atau masuk ke dalam tubuh yang membentuk atau mengganti jaringan tubuh, memberikan tenaga, atau mengatur semua proses dalam tubuh [SEP] rezeki	makanan	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] butir-butir batu yang halus [SEP] lapisan tanah atau timbunan kersik halus [SEP] berbutir-butir sebagai pasir [SEP] laut	pasir	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] aktivitas (gerak badan, kegiatan) yang memerlukan ketangkasan, kemahiran, atau tenaga (seperti sepak bola, berenang, catur, lempar lembing) yang dilakukan untuk menguatkan dan menyehatkan tubuh atau sebagai acara permainan, pertandingan, dan sebagainya [SEP] aktivitas yang melibatkan fisik dan keterampilan dari individu atau tim, dilakukan untuk hiburan	olahraga	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] olahraga air dengan menggunakan parasut yang ditarik oleh perahu motor cepat	parasailing	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] olahraga ski yang dilakukan di atas air (laut, danau, dan sebagainya) dengan ditarik perahu motor	ski air	1
nusa dua pantai adalah sangat bersih, pasir putih dan menyenangkan. di sepanjang pantai terdapat berbagai olahraga - parasailing, ski air  dan lain sebagainya untuk menikmati juga [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	0
kami sangat kagum wth pemandangan sambil berjalan di sekitar tebing... ini adalah lama berjalan tapi tidak pernah yang melelahkan perasaan karena anda memiliki begitu banyak untuk melihat. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
kami sangat kagum wth pemandangan sambil berjalan di sekitar tebing... ini adalah lama berjalan tapi tidak pernah yang melelahkan perasaan karena anda memiliki begitu banyak untuk melihat. [SEP] tepi sungai (jurang) yang tinggi dan terjal (hampir tegak) [SEP] lereng gunung (bukit) seperti dinding terjal [SEP] tepi tanah darat yang tinggi dan terjal sebagai pemisah dari rawa, sawah, yang ada di samping bawahnya	tebing	0
mencintai terasering  meskipun ini adalah tempat yang sangat turis. tidak ada cukup seperti ini. kami melakukan mendaki melalui teras yang kami tidak cukup berharap untuk melakukan tapi entah bagaimana akhirnya melakukan. ini tidak mendaki panjang tetapi ada beberapa pendakian terlibat dan ada beberapa tempat yang sulit di mana anda harus berhati-hati agar tidak terpeleset. ada juga seorang pria di jalan bertanya untuk "pajak jalan". di toko di sini juga lebih murah sedikit dari pusat kota  [SEP] lahan miring yang dibuat bertingkat-tingkat untuk pertanian, berfungsi untuk mencegah longsor	terasering	1
mencintai terasering  meskipun ini adalah tempat yang sangat turis. tidak ada cukup seperti ini. kami melakukan mendaki melalui teras yang kami tidak cukup berharap untuk melakukan tapi entah bagaimana akhirnya melakukan. ini tidak mendaki panjang tetapi ada beberapa pendakian terlibat dan ada beberapa tempat yang sulit di mana anda harus berhati-hati agar tidak terpeleset. ada juga seorang pria di jalan bertanya untuk "pajak jalan". di toko di sini juga lebih murah sedikit dari pusat kota  [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
mencintai terasering  meskipun ini adalah tempat yang sangat turis. tidak ada cukup seperti ini. kami melakukan mendaki melalui teras yang kami tidak cukup berharap untuk melakukan tapi entah bagaimana akhirnya melakukan. ini tidak mendaki panjang tetapi ada beberapa pendakian terlibat dan ada beberapa tempat yang sulit di mana anda harus berhati-hati agar tidak terpeleset. ada juga seorang pria di jalan bertanya untuk "pajak jalan". di toko di sini juga lebih murah sedikit dari pusat kota  [SEP] bidang tanah datar yang miring [SEP] tanah atau lantai yang agak tinggi di depan rumah [SEP] atap rumah yang datar (biasanya diberi pagar di pinggirnya) [SEP] landasan yang lebih tinggi daripada tanah sekelilingnya untuk landasan candi (tempat berjalan-jalan atau tempat duduk-duduk) [SEP] bagian dari gili-gili di muka restoran yang diisi dengan kursi untuk duduk-duduk [SEP] keadaan tanah persawahan dan sebagainya yang bertangga-tangga dari atas ke bawah [SEP] bagian kayu yang keras [SEP] inti sari [SEP] → tras [SEP] bahan yang menjadi tempat melintasnya garis medan magnetik dalam trafo atau transformator dan bersifat temporer [SEP] daerah atau bagian dari reaktor nuklir tempat terjadinya reaksi berantai	teras	1
mencintai terasering  meskipun ini adalah tempat yang sangat turis. tidak ada cukup seperti ini. kami melakukan mendaki melalui teras yang kami tidak cukup berharap untuk melakukan tapi entah bagaimana akhirnya melakukan. ini tidak mendaki panjang tetapi ada beberapa pendakian terlibat dan ada beberapa tempat yang sulit di mana anda harus berhati-hati agar tidak terpeleset. ada juga seorang pria di jalan bertanya untuk "pajak jalan". di toko di sini juga lebih murah sedikit dari pusat kota  [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	-1
